Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.730,20367,7500,8,231,210,233,3.516,1.99,2.46,7.00
0.732,20368,7500,8,117,117,131,1.860,1.02,1.19,1.90
0.734,20369,7500,8,119,126,130,1.948,1.04,1.26,2.03
0.736,20370,7500,8,120,119,142,1.846,1.02,1.30,1.88
0.738,20371,7500,8,127,126,140,1.978,1.11,1.38,2.19
0.740,20372,7500,8,132,132,133,1.963,1.10,1.43,2.16
0.742,20373,7500,8,245,165,156,2.080,2.05,2.55,4.26
0.744,20374,7500,8,254,248,248,3.589,2.06,2.55,7.38
0.746,20375,7500,8,248,236,241,3.589,2.01,2.46,7.23
0.748,20376,7500,8,112,117,133,1.875,1.03,1.25,1.93
0.750,20377,7500,8,107,116,126,1.846,1.04,1.23,1.93
0.752,20378,7500,8,124,123,129,1.948,1.03,1.27,2.00
0.754,20379,7500,9,130,124,136,1.934,1.08,1.26,2.10
0.756,20380,7500,9,136,137,139,1.948,1.09,1.35,2.13
0.758,20381,7500,9,238,159,139,1.992,2.04,2.55,4.06
0.760,20382,7500,9,249,235,250,3.575,2.07,2.58,7.40
0.762,20383,7500,9,240,218,240,3.516,1.93,2.52,6.80
0.764,20384,7500,9,120,130,127,1.890,1.08,1.29,2.03
0.766,20385,7500,9,120,117,129,1.890,1.03,1.20,1.96
0.768,20386,7500,9,119,117,134,1.802,1.06,1.23,1.91
0.770,20387,7500,9,124,132,138,1.890,1.08,1.28,2.03
0.772,20388,7500,9,134,129,134,2.051,1.16,1.30,2.38
0.774,20389,7500,9,237,162,148,1.934,2.05,2.58,3.96
0.776,20390,7500,9,241,173,173,2.329,2.00,2.57,4.65
0.778,20391,7500,9,240,229,250,3.721,1.97,2.53,7.34
0.780,20392,7500,9,176,189,207,3.223,1.36,1.70,4.39
0.782,20393,7500,9,114,118,141,1.802,1.04,1.20,1.88
0.784,20394,7500,9,120,120,135,1.904,1.05,1.21,2.00
0.786,20395,7500,9,125,117,129,1.919,1.03,1.26,1.99
0.788,20396,7500,9,124,124,135,2.007,1.11,1.29,2.23
0.790,20397,7500,9,133,133,136,1.934,1.10,1.33,2.13
0.792,20398,7500,9,139,130,137,1.963,1.12,1.47,2.19
0.794,20399,7500,9,241,169,168,2.241,2.02,2.55,4.53
0.796,20400,7500,9,139,137,146,1.934,1.19,1.45,2.30
0.798,20401,7500,9,118,116,135,1.890,1.02,1.27,1.93
0.800,20402,7500,9,78,114,130,1.919,0.93,0.80,1.78
0.802,20403,7500,9,116,133,135,1.875,1.05,1.27,1.97
0.804,20404,7500,9,124,127,141,1.919,1.07,1.29,2.05
0.806,20405,7500,9,134,140,130,1.948,1.07,1.30,2.08
0.808,20406,7500,9,130,136,135,1.963,1.10,1.31,2.16
0.810,20407,7500,9,248,214,242,3.575,2.05,2.52,7.32
0.812,20408,7500,9,235,224,254,3.472,2.01,2.56,6.96
0.814,20409,7500,9,193,177,174,2.666,1.75,2.11,4.65
0.816,20410,7500,9,119,121,132,1.846,1.08,1.22,1.99
0.818,20411,7500,9,122,129,127,1.904,1.06,1.21,2.02
0.820,20412,7500,9,118,129,142,1.919,1.12,1.25,2.14
0.822,20413,7500,9,132,139,138,2.021,1.12,1.35,2.26
0.824,20414,7500,9,142,136,131,1.978,1.12,1.37,2.21
0.826,20415,7500,9,243,180,183,2.593,2.01,2.61,5.22
0.828,20416,7500,9,242,237,244,3.604,1.97,2.55,7.08
0.830,20417,7500,9,233,208,222,3.604,2.02,2.44,7.29
0.832,20418,7500,9,115,120,132,1.875,1.04,1.21,1.96
0.834,20419,7500,9,120,117,127,1.934,1.06,1.23,2.05
0.836,20420,7500,9,120,116,144,1.890,1.10,1.28,2.08
0.838,20421,7500,10,129,130,134,1.978,1.07,1.37,2.11
0.840,20422,7500,10,134,135,133,2.007,1.12,1.39,2.24
0.842,20423,7500,10,243,177,177,2.315,2.00,2.57,4.63
0.844,20424,7500,10,250,237,250,3.765,2.09,2.53,7.86
0.846,20425,7500,10,235,214,237,3.472,1.97,2.52,6.82
0.848,20426,7500,10,116,116,127,1.890,1.03,1.19,1.94
0.850,20427,7500,10,117,117,132,1.934,1.02,1.17,1.97
0.852,20428,7500,10,119,118,127,1.890,1.05,1.26,1.99
0.854,20429,7500,10,125,122,139,1.890,1.04,1.33,1.97
0.856,20430,7500,10,135,132,140,1.919,1.09,1.34,2.10
