Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.186,10595,7499,14,110,117,123,1.875,1.03,1.16,1.93
1.188,10596,7499,14,0,0,0,0.000,0.00,0.00,0.00
1.190,10597,7499,14,128,129,132,1.875,1.09,1.31,2.05
1.192,10598,7499,14,130,125,135,1.948,1.06,1.33,2.06
1.194,10599,7499,14,250,235,245,3.619,2.10,2.56,7.59
1.196,10600,7499,14,257,242,253,3.780,2.03,2.59,7.67
1.198,10601,7499,14,241,231,248,3.428,2.00,2.47,6.85
1.200,10602,7499,14,123,119,130,1.860,1.03,1.26,1.93
1.202,10603,7499,14,107,118,123,1.875,0.99,1.14,1.87
1.204,10604,7499,14,0,0,0,0.000,0.00,0.00,0.00
1.206,10605,7499,14,61,106,123,1.904,0.42,0.49,0.81
1.208,10606,7498,14,135,129,125,1.890,1.10,1.30,2.08
1.210,10607,7498,14,249,238,250,3.721,2.10,2.56,7.80
1.212,10608,7498,14,257,243,255,3.648,2.03,2.58,7.41
1.214,10609,7499,14,252,243,245,3.677,2.05,2.57,7.53
1.216,10610,7499,14,124,127,134,1.875,1.08,1.28,2.03
1.218,10611,7500,14,104,117,121,1.846,1.01,1.15,1.87
1.220,10612,7500,14,0,0,0,0.000,0.00,0.00,0.00
1.222,10613,7499,14,7,65,113,1.934,0.00,0.00,0.00
1.224,10614,7499,14,90,124,132,1.978,0.85,0.91,1.68
1.226,10615,7499,14,133,132,135,1.992,1.11,1.38,2.21
1.228,10616,7499,14,142,133,137,1.978,1.09,1.46,2.16
1.230,10617,7500,14,250,247,252,3.545,2.10,2.53,7.46
1.232,10618,7500,14,189,131,135,2.007,2.00,2.25,4.01
1.234,10619,7500,14,116,113,130,1.875,1.07,1.18,2.00
1.236,10620,7500,14,0,0,0,0.000,0.00,0.00,0.00
1.238,10621,7500,14,0,0,0,0.000,0.00,0.00,0.00
1.240,10622,7500,14,0,0,0,0.000,0.00,0.00,0.00
1.242,10623,7499,14,132,132,132,1.963,1.11,1.33,2.18
1.244,10624,7499,14,131,131,143,1.934,1.11,1.41,2.14
1.246,10625,7499,14,256,247,254,3.560,2.04,2.54,7.26
1.248,10626,7499,14,247,228,254,3.457,1.93,2.54,6.68
1.250,10627,7498,14,196,170,151,2.168,1.79,2.09,3.89
1.252,10628,7498,14,63,92,124,1.875,0.63,0.55,1.18
1.254,10629,7498,15,111,118,133,1.919,1.07,1.23,2.05
1.256,10630,7499,15,42,82,121,1.904,0.02,0.13,0.03
1.258,10631,7501,15,127,124,142,1.948,1.08,1.36,2.11
1.260,10632,7500,15,141,133,141,1.948,1.10,1.40,2.14
1.262,10633,7499,15,254,244,255,3.589,2.10,2.62,7.55
1.264,10634,7499,15,250,230,248,3.589,2.01,2.55,7.20
1.266,10635,7499,15,238,209,228,3.545,2.00,2.40,7.08
1.268,10636,7499,15,107,114,127,1.890,1.01,1.19,1.91
1.270,10637,7499,15,112,120,127,1.860,1.03,1.22,1.93
1.272,10638,7499,15,31,62,98,1.890,0.02,0.08,0.05
1.274,10639,7499,15,127,128,139,1.860,1.06,1.28,1.97
1.276,10640,7499,15,138,132,135,1.904,1.12,1.36,2.14
1.278,10641,7499,15,255,246,248,3.706,2.06,2.55,7.65
1.280,10642,7499,15,252,246,253,3.619,2.06,2.55,7.47
1.282,10643,7499,15,247,223,243,3.633,1.97,2.50,7.17
1.284,10644,7499,15,109,120,129,1.860,1.03,1.21,1.91
